,Title,Location,Price,Link,Company,date,Meta Data
25,"⛟⛟⛟ CDL-A OTR FLATBED DRIVERS/  $2,300 weekly average!","                       Pittsburgh, PA                   ",$0,https://sd.craigslist.org/trp/d/oakdale-cdl-otr-flatbed-drivers-2300/7713036439.html,":""SNM Logistics, LLC""",2024-01-31 11:02,"""employmentType"":""FULL_TIME"",""datePosted"":""2024-01-31T17:02:41+0000"",""@type"":""JobPosting"",""description"":""<b><font color=\""RED\""><font size=\""5\""> Now Hiring Experienced Flatbed  OTR CDL-A Drivers! </font></font></b><br>\n                                             -------------------------------------------------------------------------------------------------------<br>\n<br>\n<font size=\""4\"">SNM Logistics, a family owned flatbed trucking company specializing in LTL hauls, is looking for new drivers to join our team! We pay top dollar for experienced drivers with good DOT Safety records!<br>\nWe are located in the Pittsburgh, PA area but we hire in all 48 states\n </font><br>\n<br>\n<b><font color=\""BLUE\""> <font size=\""6\""> Apply today at https://gosnmlogistics.com/ or https://intelliapp.driverapponline.com/c/1658815  </font></font></b>\n<br>\n<br>\n<b><font color=\""BLUE\""><font size=\""4\"">Benefits:</font></font></b><br>\n<br>\n<b><font color=\""BLACK\""><font size=\""4\"">\n\n•\t  $1,000 Sign-on Bonus! <br>\n•\t Percentage pay<br>\n•\t OTR drivers make $2,300 on average per week <br>\n•\tTrucks – Volvo VNL I-shift truck (2022 – 2024 models) and our trailers are 53’ step decks<br>\n•\t OTR drivers 3-4 weeks on the road, 4-7 days home <br>\n•\tWeekly pays (Direct deposited)<br>\n•\tOccupational Accident Insurance <br>\n•\tPre-Pass, Fuel Card to keep you on the go<br>\n•\tBonuses for No Violation DOT inspections<br>\n•\tCash Advances <br>\n•\tNo NYC, Canada or Mexico<br>\n•\tDriver referral bonus program<br>\n•\tOrientation Pay<br>\n•\tPet Policy<br>\n•\tPassenger Program <br>\n•\t1099 Position<br>\n\n</font>\n<br>\n<b><font color=\""blue\""><font size=\""4\"">Qualifications:</font></font></b><br></font>\n<br>\n<b><font color=\""BLACK\""><font size=\""4\""></font>\n<font size=\""4\"">•   Must have current CDL-A and be 23 years of age <br></font>\n<font size=\""4\"">•\t24 months of CDL, 12 months of flatbed experience <br></font>\n<font size=\""4\"">•\tNo DWIs in the past 5 years<br></font>\n<font size=\""4\"">•\tMust be eligible to be employed in the United States <br></font>\n<br>\n\n<b><font color=\""RED\""><font size=\""4\"">Accommodation fees, traveling costs, drug tests are covered for all applicable candidates<br>\n<br>\n<b><font color=\""BLUE\""><font size=\""4\"">Start driving with SNM Logistics today! \n<br></font>\n<br>\n<font size=\""4\""><font color=\""BLACK\"">Call us today 412-843-0976 Lana</font></font></font></b><br> </font></font></b></font></b></b>\n"",""jobLocation"":""address"":""addressCountry"":""US"",""addressLocality"":""Oakdale"",""@type"":""PostalAddress"",""addressRegion"":""PA"",""postalCode"":""15071"",""streetAddress"":""""},""geo"":""longitude"":""-80.184200"",""latitude"":""40.403300"",""@type"":""GeoCoordinates""},""@type"":""Place""},""title"":""CDL-A Flatbed driver"",""hiringOrganization"":""@type"":""Organization"",""name"":""SNM Logistics, LLC""},""validThrough"":""2024-03-01"",""@context"":""http://schema.org""}"
26,"⛟⛟⛟ CDL-A OTR FLATBED DRIVERS/$2,300 weekly average","                       Pittsburgh, PA                   ",$0,https://minneapolis.craigslist.org/hnp/trp/d/oakdale-cdl-otr-flatbed-drivers-2300/7713035640.html,":""SNM Logistics, LLC"",""@type"":""Organization""",2024-01-31 11:01,"""datePosted"":""2024-01-31T17:01:05+0000"",""validThrough"":""2024-03-01"",""description"":""<b><font color=\""RED\""><font size=\""5\""> Now Hiring Experienced Flatbed  OTR CDL-A Drivers! </font></font></b><br>\n                                             -------------------------------------------------------------------------------------------------------<br>\n<br>\n<font size=\""4\"">SNM Logistics, a family owned flatbed trucking company specializing in LTL hauls, is looking for new drivers to join our team! We pay top dollar for experienced drivers with good DOT Safety records!<br>\nWe are located in the Pittsburgh, PA area but we hire in all 48 states\n </font><br>\n<br>\n<b><font color=\""BLUE\""> <font size=\""6\""> Apply today at https://gosnmlogistics.com/ or https://intelliapp.driverapponline.com/c/1658815  </font></font></b>\n<br>\n<br>\n<b><font color=\""BLUE\""><font size=\""4\"">Benefits:</font></font></b><br>\n<br>\n<b><font color=\""BLACK\""><font size=\""4\"">\n\n•\t  $1,000 Sign-on Bonus! <br>\n•\t Percentage pay<br>\n•\t OTR drivers make $2,300 average/ week <br>\n•\tTrucks – Volvo VNL I-shift truck (2022 – 2024 models) and our trailers are 53’ step decks<br>\n•\t OTR drivers 3-4 weeks on the road, 4-7 days home <br>\n•\tWeekly pays (Direct deposited)<br>\n•\tOccupational Accident Insurance <br>\n•\tPre-Pass, Fuel Card to keep you on the go<br>\n•\tBonuses for No Violation DOT inspections<br>\n•\tCash Advances <br>\n•\tNo NYC, Canada or Mexico<br>\n•\tDriver referral bonus program<br>\n•\tOrientation Pay<br>\n•\tPet Policy<br>\n•\tPassenger Program <br>\n•\t1099 Position<br>\n\n</font>\n<br>\n<b><font color=\""blue\""><font size=\""4\"">Qualifications:</font></font></b><br></font>\n<br>\n<b><font color=\""BLACK\""><font size=\""4\""></font>\n<font size=\""4\"">•   Must have current CDL-A and be 23 years of age <br></font>\n<font size=\""4\"">•\t24 months of CDL, 12 months of flatbed experience <br></font>\n<font size=\""4\"">•\tNo DWIs in the past 5 years<br></font>\n<font size=\""4\"">•\tMust be eligible to be employed in the United States <br></font>\n<br>\n\n<b><font color=\""RED\""><font size=\""4\"">Accommodation fees, traveling costs, drug tests are covered for all applicable candidates<br>\n<br>\n<b><font color=\""BLUE\""><font size=\""4\"">Start driving with SNM Logistics today! \n<br></font>\n<br>\n<font size=\""4\""><font color=\""BLACK\"">Call us today 412-843-0976 Lana</font></font></font></b><br> </font></font></b></font></b></b>\n"",""hiringOrganization"":""name"":""SNM Logistics, LLC"",""@type"":""Organization""},""@context"":""http://schema.org"",""title"":""CDL-A Flatbed driver"",""jobLocation"":""geo"":""longitude"":""-80.184200"",""latitude"":""40.403300"",""@type"":""GeoCoordinates""},""address"":""postalCode"":""15071"",""addressCountry"":""US"",""@type"":""PostalAddress"",""addressRegion"":""PA"",""addressLocality"":""Oakdale"",""streetAddress"":""""},""@type"":""Place""},""@type"":""JobPosting"",""employmentType"":""FULL_TIME""}"
27,CDL A OTR Company Drivers/MAKE $300 PER DAY,"                       Columbus, OH                   ",$0,https://columbus.craigslist.org/trp/d/columbus-cdl-otr-company-drivers-make/7713035141.html,,2024-01-31 12:00,[]
28,🟡WESTERN REGIONAL🐶$5K SIGN ON BONUS🐶PETS & RIDERS WELCOME🟡,,$0,https://fayetteville.craigslist.org/trp/d/englewood-western-regional5k-sign-on/7713016150.html,":""Quality Logistics Inc.""",2024-01-31 11:12,"""employmentType"":""FULL_TIME"",""@context"":""http://schema.org"",""hiringOrganization"":""@type"":""Organization"",""name"":""Quality Logistics Inc.""},""@type"":""JobPosting"",""datePosted"":""2024-01-31T16:12:58+0000"",""jobLocation"":""address"":""addressRegion"":""CO"",""streetAddress"":"""",""addressCountry"":""US"",""@type"":""PostalAddress"",""postalCode"":""80110"",""addressLocality"":""Englewood""},""geo"":""@type"":""GeoCoordinates"",""longitude"":""-105.009200"",""latitude"":""39.646300""},""@type"":""Place""},""description"":""<center>\n<img src=\""https://qualitylogisticsinc.com/wp-content/uploads/2023/07/cl-main.jpeg\"" width=\""90%\"">\n</center>\n<center><a href=\""https://intelliapp.driverapponline.com/c/4qualityllc\"" rel=\""nofollow\""><img src=\""https://qualitylogisticsinc.com/wp-content/uploads/2023/07/cl-apply.png\"" width=\""40%\""></a></center>\n<center><font color=\""#0F0CB7\"" face=\""montserrat light\"" size=\""5\""><b>For More Information</b></font><br><font face=\""montserrat light\"" size=\""5\""><b>☎ (866) 515-2502 </b></font></center>\n<br>\n<br>\n<br>\n<font color=\""#0000cd\"" face=\""montserrat light\"" size=\""6\""><b>Regional Zone</b></font>\n<br>\n<ul><li>Western 11 States</li></ul>\n<br>\n<font color=\""#0000cd\"" face=\""montserrat light\"" size=\""6\""><b>PAY</b></font>\n<br>\n<ul><li><font face=\""montserrat light\"" size=\""5\""><b>Starting Pay at $0.60 CPM</b></font></li>\n<li>$5000.00 SIGN-ON BONUS</li>\n<li>Quarterly Performance Bonus</li>\n<li>$2000.00 Per Driver Referral Program</li>\n<li>$25.00 paid for all stops</li></ul>\n<br>\n<font color=\""#0000cd\"" face=\""montserrat light\"" size=\""6\""><b>BENEFITS</b></font>\n<br>\n<ul><li><font face=\""montserrat light\"" size=\""5\""><b>Medical Benefits</b></font></li><li>401K Plan with Company From Day One</li>\n<li>Paid Orientation</li>\n<li>Travel to Orientation Paid </li>\n<li>Direct Deposit</li>\n<li>100% Touch Free Freight</li>\n<li>Network of Drop Yards</li>\n<li>Assigned Trucks NO Slip Seating</li>\n<li>Direct Deposit</li>\n<li>2020-2022 Volvo 860 with Inverters &amp; Large Refrigerators</li>\n<li>Trucks governed at 70 MPH</li></ul>\n<br>\n<font color=\""#0000cd\"" face=\""montserrat light\"" size=\""6\""><b>OTHER INCENTIVES</b></font>\n<ul><li><font face=\""montserrat light\"" size=\""5\""><b>Cash Advance</b></font></li><li>Maintenance Bays on site</li>\n<li>Pets and Riders Welcome</li>\n<li>Drivers Lounge with Showers and Laundry</li>\n<li>Mentor Program </li>\n<li>Cellphone Paid Stipend</li>\n<li>Birthday &amp; Christmas Gifts</li>\n<li>PrePass</li></ul>\n<br>\n<font color=\""#0000cd\"" face=\""montserrat light\"" size=\""6\""><b>REQUIREMENTS</b></font>\n<ul><li><font face=\""montserrat light\""><u>MUST</u> have 18 Months or more of recent, verifiable Class-A driving experience</font></li></ul>\n<br>\n<br>\nCheck out our website --&gt;&gt;  <a href=\""https://qualitylogisticsinc.com/drive-for-us/\"" rel=\""nofollow\"">https://qualitylogisticsinc.com/drive-for-us/</a> \n<br>\n<br>\n<br>\n<br>\n<center><a href=\""https://intelliapp.driverapponline.com/c/4qualityllc\"" rel=\""nofollow\""><img height=\""50%\"" src=\""https://qualitylogisticsinc.com/wp-content/uploads/2023/07/cl-q-logo.jpeg\"" width=\""50%\""></a></center>\n<br>\n\n\n\n<center><a href=\""https://intelliapp.driverapponline.com/c/4qualityllc\"" rel=\""nofollow\""><img src=\""https://qualitylogisticsinc.com/wp-content/uploads/2023/07/cl-apply.png\"" width=\""40%\""></a></center>\n<center><font color=\""#0F0CB7\"" face=\""montserrat light\"" size=\""6\""><b>OR CALL </b></font><br><font face=\""montserrat light\"" size=\""6\""><b>☎ (866) 515-2502</b></font></center>\n<br>\n<br>\n<br>\n<br>\n<font color=\""a8a8a8\"" size=\""1\"">Quality Logistics Inc, Quality Logistics LLC, Quality Logistics Trucking, Quality Logistics, Quality Logistics Transportation, Quality, Freight, Transportation, CDL, CDL Job, CDL-A truck driver, Class A driver, Class A Job, truck driving jobs, truck drivers, trucking, truck driving, trucker, OTR, Over The Road, Team Drivers, Team, Long Haul, trucking company, truck, reefer, Dry Van, CDL-A, Commercial Driver, Truck Driver, Experienced Driver, Regional, Dedicated Driver, Bonus, Veterans, No-touch freight</font>\n"",""validThrough"":""2024-03-01"",""title"":""Southeast Regional""}"
29,SIGN ON BONUS $2000 - CDL DRIVERS AND O/O,                       dallas                   ,$0,https://dallas.craigslist.org/dal/trp/d/dundee-sign-on-bonus-cdl-drivers-and-o/7713003715.html,,2024-01-31 09:41,[]
30,OTR Company Drivers And O/O - Come and join us,                       city of chicago                   ,$0,https://chicago.craigslist.org/chc/trp/d/dundee-otr-company-drivers-and-o-come/7713002691.html,,2024-01-31 09:37,[]
31,OTR CDL Class A Drivers Needed! Sign On Bonus $2500,                       Fort Worth                   ,$0,https://dallas.craigslist.org/ftw/trp/d/fort-worth-otr-cdl-class-drivers-needed/7712998468.html,":""Abram Expedited LLC""",2024-01-31 09:25,"""employmentType"":""FULL_TIME"",""title"":""OTR CDL Class A Drivers"",""hiringOrganization"":""@type"":""Organization"",""name"":""Abram Expedited LLC""},""@type"":""JobPosting"",""validThrough"":""2024-03-01"",""datePosted"":""2024-01-31T15:25:52+0000"",""@context"":""http://schema.org"",""description"":""We are a family owned company and looking for class A CDL drivers. We are based out of Fort Worth. We currently have 45 trucks. Minimum 2 years of experience and a good driving record is our requirement.<br>\n<br>\nWe run dry van only. Our equipment is 2020-2023.<br>\nAll of the trucks are equipped with: APU, TV, Microwave, Inverter, Fridge, Toll pass, PrePass<br>\n<br>\n*All miles paid(loaded and empty)<br>\n*No touch freight<br>\n*Extra stops are paid <br>\n*Detention paid <br>\n*Layover pay<br>\n*Cash advances available<br>\n*Clean inspection bonuses<br>\n*Referral bonusess <br>\n*Rider policy<br>\n*Paid vacation<br>\n*Optional medical, dental, vision, life insurance (50% COVERED BY THE COMPANY)<br>\n<br>\nSign on bonus!<br>\n<br>\n1099 or W2<br>\n<br>\n<br>\n<br>\nPaycheck is every week with direct deposit. <br>\n<br>\nYou can fill out application online by clicking on the link bellow:<br>\n<br>\nhttps://intelliapp.driverapponline.com/c/318413 <br>\n<br>\n<br>\nCall or text for more details <br>\nJelena 817-368-4828<br>\nMike   817-583-9780<br>\n<br>\n<br>\n<br>\n"",""jobLocation"":""address"":""addressLocality"":""Fort Worth"",""postalCode"":""76119"",""addressRegion"":""TX"",""addressCountry"":""US"",""@type"":""PostalAddress"",""streetAddress"":""5087 Martin Luther king jr. Frwy""},""geo"":""longitude"":""-97.246752"",""latitude"":""32.694389"",""@type"":""GeoCoordinates""},""@type"":""Place""}}"
32,CDL A Regional Drivers - Home Weekly,,$0,https://elpaso.craigslist.org/trp/d/el-paso-cdl-regional-drivers-home-weekly/7712991148.html,,2024-01-31 08:04,[]
33,LEASE PURCHASE WITH US! MAKE UP TO 88% PER EACH LOAD! APPLY NOW!,"                       Houston,TX                   ",$0,https://houston.craigslist.org/trp/d/houston-lease-purchase-with-us-make-up/7712983425.html,":""Rafa Trans Inc""",2024-01-31 08:39,"""jobLocation"":""@type"":""Place"",""geo"":""latitude"":""29.698400"",""@type"":""GeoCoordinates"",""longitude"":""-95.540500""},""address"":""addressRegion"":""TX"",""addressCountry"":""US"",""@type"":""PostalAddress"",""addressLocality"":""Houston"",""streetAddress"":"""",""postalCode"":""77036""}},""description"":""Safety Professionalism Quality<br>\nEXCELLENCE IN MOTION.<br>\nOpportunities don’t happen, You create them!<br>\nYOU CALL IT, WE HAUL IT!<br>\n<br>\n<br>\nCALL US AT: 630-225-8231 ext. 609 OR APPLY ON THE LINK BELOW:<br>\n<br>\nhttps://intelliapp.driverapponline.com/c/rafatrans?uri_b=ia_rafatrans_999123536<br>\n<br>\n<br>\n<br>\nWE OFFER:<br>\n<br>\n💰 Sign on Bonus - $3000<br>\n<br>\n Pete’s, Cascadia’s and International’s<br>\n Automatic transmission<br>\n Double bunks + heaters<br>\n APU’S/INVERTERS/REFRIGERATORS<br>\n IMPROVED DPF SYSTEM<br>\n No Down-payment<br>\n No Credit Check<br>\n No Balloon payment at the end of the term<br>\n Flatbed and Reefer division<br>\n DD 15 Engine / 505 HP<br>\n Aluminum rims<br>\n FULL W4 WARRANTY IN THE NEXT 5 YEARS!<br>\n Payment for the trucks $899-$1000 weekly<br>\n Solo make up to $10.000 gross weekly<br>\n Team drivers up to $16.000 gross weekly<br>\n Health Insurance Options via partnership with True North/True Choices program<br>\n Pet and rider policy<br>\n Safety bonuses + rewards<br>\n Referral bonuses<br>\n We will keep you busy year-round: 2500-3000 miles per week<br>\n No Forced Dispatch!<br>\n Minimum of two weeks out – with three days off<br>\n<br>\n<br>\nIF YOU MEET THE FOLLOWING QUALIFICATIONS, WE WANT TO HEAR FROM YOU:<br>\n<br>\n Must be 23 years or older<br>\n CDL Class A license<br>\n Verifiable 2 years of recent OTR Experience<br>\n Clean MVR &amp; PSP records in a period of 3 years<br>\n Clean criminal background<br>\n No DUI/DWI in period of 5 years<br>\n<br>\n<br>\nAPPLY ONLINE NOW:<br>\n<br>\nhttps://intelliapp.driverapponline.com/c/rafatrans?uri_b=ia_rafatrans_999123536<br>\n<br>\n<br>\nABOUT US<br>\n<br>\nRafa Trans Inc is a family-oriented and a mid-size growing company with one of the best program in the industry!<br>\nWe are based in Chicago IL.<br>\nRafa Trans Inc was born in 2013 with originally three trucks only!<br>\nSince 2013 we have grown to 80 tractors and 90 trailers as a result of meeting the needs of our customers and providing competitive rates.<br>\nRafa Trans Inc has a team of professionals.<br>\nOur employees and trucks comply with the safety standards.<br>\n<br>\n<br>\nWORK FOR A COMPANY THAT MAKES A DIFFERENCE!<br>\n<br>\nCall us at: 630-225-8231 ext. 609<br>\n<br>\nPrincipals only. Recruiters, please don't contact this job poster.<br>\ndo NOT contact us with unsolicited services or offers<br>\n"",""@type"":""JobPosting"",""datePosted"":""2024-01-31T14:39:31+0000"",""@context"":""http://schema.org"",""hiringOrganization"":""@type"":""Organization"",""name"":""Rafa Trans Inc""},""validThrough"":""2024-03-01"",""employmentType"":""FULL_TIME"",""title"":""One of the best Lease Purchase Programs in the U.S""}"
34,CDL A Owner Operator -Intermodal,                       dallas                   ,$0,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-owner-operator-intermodal/7712973592.html,,2024-01-31 08:04,[]
35,Seeking OTR Owner Operator Drivers For Round Trip Shipments!!!,"                       GRAND RAPIDS, MI                   ",$0,https://orlando.craigslist.org/trp/d/grand-rapids-seeking-otr-owner-operator/7712965538.html,":""SKY EXPRESS, LLC."",""@type"":""Organization""",2024-01-31 08:28,"""@type"":""JobPosting"",""validThrough"":""2024-03-01"",""employmentType"":""FULL_TIME"",""hiringOrganization"":""name"":""SKY EXPRESS, LLC."",""@type"":""Organization""},""title"":""OTR DRIVER"",""description"":""$3,000 Sign ON BONUS INCLUDED<br>\n<br>\nSeeking OTR Owner Operators For Round Trip Shipments! You must have a clean driver license record to qualify. We provide brand new equipment such as a trailer if needed to rent. We charge 12% &amp; give you 88% OR A Flat 27%. We provide a lot of TX work. The truck must be in good clean condition and (preferably newer year trucks) We are safe dispatch team and a good working environment. We only do work with a 53FT Dry Van. We do provide Additional Bonuses. If you have any questions call me on my cell 616-389-4213. 24/7 dispatch and will not sit a day at any place.<br>\n<br>\n$3,000 Sign ON BONUS INCLUDED<br>\n<br>\nSeeking OTR Company Drivers For Round Trip Shipments! Drivers must have clean records on their license. We can either start you up to 65.c/mile or we can pay you 25% of the load along with additional bonuses. We pay $69/day for PerDiem. We pay every Friday via direct deposit. We are a safe dispatch and provide you good safe lanes. We Provide additional bonuses. IF you have any questions you may call me on my cell 616-389-4213<br>\n<br>\n$3,000 Sign ON BONUS INCLUDED<br>\n<br>\n<br>\nSEEKING PAIR OF TEAM DRIVERS that are willing to run a lot of miles. Both Drivers must have clean records to qualify. We provide TEAM Service and Try to run about 6,000 miles weekly. Can be owner-operator team drivers as well. If you are wondering about the company pay, we pay either percentage or per mile. If you have any further questions call me on my cell 616-389-4213.<br>\n<br>\n$3,000 Sign ON BONUS INCLUDED<br>\n<br>\nSeeking OTR TEAM Drivers For Round Trip Shipments and More. The requirements are 2 drivers with Clean CDL Class A Driver Licenses. We require about 6 months of experience of over the road work. Will be hauling a 53-Dry Van and brand new equipment will be provided. We provide 24-hour dispatch and run anywhere with tons of miles. We do accept company drivers or Owner Operators for this position. For owner-operators we provide 88% of the load and for company drivers start them at 62c/mile or 25% of the load. Great pay and great working environment. If you have any further questions please give me a call on my cell phone @ 616-389-4213.<br>\n<br>\n"",""jobLocation"":""address"":""addressCountry"":""US"",""addressRegion"":""MI"",""addressLocality"":""Grand Rapids"",""postalCode"":""49508"",""streetAddress"":"""",""@type"":""PostalAddress""},""@type"":""Place"",""geo"":""latitude"":""42.889400"",""longitude"":""-85.621900"",""@type"":""GeoCoordinates""}},""datePosted"":""2024-01-31T13:28:00+0000"",""@context"":""http://schema.org""}"
